inserttime,period,max,min,mean,vol,fd,returnVal
2022-12-19 07:03:50,73,0.9322,0.9317,0.9319429234722212,0.00053651354327276,1524658.6228003833,0.0001355038258163067
2022-12-19 07:10:08,74,0.9322,0.9316,0.9319297083333331,0.0006438253815012373,1172678.2163193563,-1.4180201979367762e-05
2022-12-19 07:16:25,75,0.9324,0.9319,0.9321117690277775,0.0005364163575807781,1165139.7112845916,0.00019535882676170166
2022-12-19 07:22:38,76,0.9328000000000001,0.9320999999999999,0.9324015494444442,0.000750749503169775,1120213.8615465933,0.0003108859112131678
2022-12-19 07:29:07,77,0.9325,0.9319999999999999,0.9322264462499998,0.0005363503706758909,904259.6528623988,-0.0001877980517607372
2022-12-19 07:35:33,78,0.93271,0.9320999999999999,0.9324228949999991,0.0006542095901668213,1092921.917909637,0.0002107307197617975
2022-12-19 07:42:29,79,0.9326,0.93209,0.9323677680555558,0.0005469944559147627,1100559.6007243786,-5.9122255297386104e-05
2022-12-19 07:49:07,80,0.9326,0.9319999999999999,0.9323469494444442,0.000643537258697061,968086.915839742,-2.2328754623297203e-05
2022-12-19 07:55:47,81,0.9323,0.9318,0.9320277083333337,0.000536464737614039,1178083.0233332019,-0.0003424059158457111
2022-12-19 08:02:15,82,0.9324,0.9318,0.9321316301388887,0.0006436859136629065,1217985.3300480566,0.00011150076829882822
2022-12-19 08:08:37,83,0.9324,0.9318,0.9321377112500006,0.0006436817143632591,939905.5255103469,6.523875936902269e-06
2022-12-19 08:15:05,84,0.93254,0.9320299999999999,0.9322661052777776,0.0005470541051668526,1261301.2012578694,0.0001377414798559251
2022-12-19 08:21:41,85,0.9327,0.9322,0.9323869458333328,0.0005362580441890073,1365014.4887001493,0.00012962023919035732
2022-12-19 08:27:55,86,0.93272,0.9324,0.9325668727777785,0.000343138931202674,2007933.047949736,0.00019297454265071592
2022-12-19 08:34:28,87,0.9328000000000001,0.9324,0.9325857951388894,0.00042891496105245227,2212559.798966645,2.0290621148200218e-05
2022-12-19 08:40:51,88,0.9328000000000001,0.9320999999999999,0.9324892777777782,0.0007506788728641684,1065702.0317458115,-0.00010349435045467843
2022-12-19 08:47:35,89,0.932505,0.9319,0.9322457361111108,0.0006489705198586932,776614.6297519661,-0.0002611736911847261
2022-12-19 08:54:32,90,0.9326,0.9319999999999999,0.9322522638888886,0.0006436026204936699,742694.303564759,7.00220717017794e-06
2022-12-19 09:01:25,91,0.9325,0.9320999999999999,0.9322914704166668,0.00042905036964598195,1191002.3534570925,4.205570669753475e-05
2022-12-19 09:08:11,92,0.9325,0.9319,0.9322267222222215,0.0006436202542765329,1356389.8808332304,-6.945059190170893e-05
2022-12-19 09:14:46,93,0.932655,0.9322,0.9323879541666664,0.00048799429246878807,778697.6320513106,0.00017295357513525192
2022-12-19 09:21:25,94,0.9327,0.9324,0.9325378326388892,0.0003217027658288447,1874401.0436043737,0.00016074689892016503
2022-12-19 09:28:03,95,0.9328050000000001,0.9319999999999999,0.932527360972223,0.0008632454485420134,1461924.881424474,-1.1229213764552011e-05
2022-12-19 09:35:13,96,0.9325,0.93188,0.9321791686111112,0.0006651081904390926,654028.9328159088,-0.0003733856781948123
2022-12-19 09:42:28,97,0.9328000000000001,0.9319249999999999,0.9323941527777786,0.0009384443235657266,592469.8845078143,0.00023062537107297116
2022-12-19 09:50:08,98,0.9328000000000001,0.9322,0.9324766115277768,0.0006434477740058278,745981.2892221655,8.843765241617769e-05
2022-12-19 09:58:22,99,0.9328000000000001,0.9322,0.9325544709722202,0.0006433940522257367,991616.25413372,8.349747702070396e-05
