inserttime,period,max,min,mean,vol,fd,returnVal
2022-12-19 07:42:27,79,7.77915,7.7787,7.778908041666661,5.784873629942348e-05,113606630.33300342,1.7265377978635934e-06
2022-12-19 07:49:05,80,7.7799499999999995,7.77885,7.779357347222236,0.0001413998548854409,5728435.864776838,5.7759463560767646e-05
2022-12-19 07:55:44,81,7.77985,7.778875,7.779312458333308,0.00012533241275777146,30718310.73292151,-5.770256709412934e-06
2022-12-19 08:02:14,82,7.779450000000001,7.778535,7.779138833333362,0.00011762227408516498,27843365.76955416,-2.231881041880902e-05
2022-12-19 08:08:35,83,7.7787500000000005,7.77757,7.778064500000025,0.00015170869308175848,0.0,-0.00013810440414477088
2022-12-19 08:15:03,84,7.777950000000001,7.77751,7.7776899861111035,5.657206712866437e-05,22095710.187804688,-4.815001070272836e-05
2022-12-19 08:21:38,85,7.77785,7.77671,7.77716300000002,0.00014658301491178208,8363861.261400868,-6.775612193650281e-05
2022-12-19 08:27:56,86,7.777150000000001,7.77671,7.7768870277777635,5.657790815650252e-05,37594178.881913,-3.5484947693230234e-05
2022-12-19 08:34:20,87,7.77705,7.77601,7.776627499999995,0.00013373406402707454,28040724.158661705,-3.3371679033248185e-05
2022-12-19 08:40:48,88,7.77705,7.77605,7.7765572916666645,0.00012859160712053533,24099551.046866946,-9.028120908473159e-06
2022-12-19 08:47:36,89,7.77675,7.77603,7.7763908888889155,9.258793832343745e-05,27552184.941072904,-2.1398000620063392e-05
2022-12-19 08:54:31,90,7.77915,7.77603,7.777371430555547,0.0004011638158030287,5356913.847521977,0.00012609212688019213
2022-12-19 09:01:23,91,7.779780000000001,7.778449999999999,7.779071055555557,0.00017097157109155356,0.0,0.00021853463155070287
2022-12-19 09:08:10,92,7.7810500000000005,7.779275,7.779934680555549,0.00022815101577093898,4768771.229545345,0.0001110190399116188
2022-12-19 09:14:44,93,7.78194,7.77935,7.77987366666666,0.00033291029018847184,7758846.981082128,-7.842468014710591e-06
2022-12-19 09:21:20,94,7.780405,7.77924,7.779874027777805,0.00014974535523849195,16154090.363252867,4.6416068036897965e-08
2022-12-19 09:28:02,95,7.7799499999999995,7.779450000000001,7.779596444444436,6.42706859628811e-05,43892483.1396578,-3.567966941091693e-05
2022-12-19 09:35:12,96,7.77985,7.77945,7.779655847222215,5.141615617132716e-05,126224916.12119435,7.635714551980821e-06
2022-12-19 09:42:28,97,7.7802500000000006,7.779445,7.779696999999986,0.00010347446693625886,53655748.750269756,5.289794121930789e-06
2022-12-19 09:50:07,98,7.780749999999999,7.7799499999999995,7.780386333333345,0.0001028226576066652,58352.89750000652,8.860670709394387e-05
2022-12-19 09:58:22,99,7.78115,7.7799499999999995,7.780373708333335,0.0001542342366813911,38415595.18487164,-1.6226700666238518e-06
